munic,RTC_mex00,RTC_us00,RTC2_mex00,RTC2_us00,RTC_HM16_us00
484025016,-.1065285071399558,-.046213144291869,-.1046775076647464,-.0450276366336766,-.025882689846469
484026001,-.1157145074103028,-.0431616013374878,-.1074344933731481,-.0427594495122321,-.0201962379614997
484026002,-.1181767487905745,-.0447752953946292,-.1159249362244736,-.0425631351813536,-.0262267317281157
484026003,-.1030604905754444,-.0311921378197439,-.1015110747830477,-.0336349410208641,-.0193372949154309
484026004,-.1140921318437904,-.0547851126393653,-.1126140312990174,-.0530972610722529,-.0333281205093954
484026005,-.1029016270767897,-.043588433181867,-.1021042792126536,-.0439241501735523,-.0246867730747908
484026006,-.1021768494974822,-.0445962222293019,-.1022270545363426,-.0444138232851401,-.0240826931039919
484026007,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484026008,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484026009,-.1162786521017551,-.0419446984305978,-.1060244012624025,-.0435225130058825,-.0224545795354061
484026010,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484026011,-.1001853467896581,-.0355530615488533,-.1003891285508871,-.0370735132310074,-.0219914957415313
484026012,-.1017387432075338,-.0440553555599763,-.1015264609159203,-.0451881558219611,-.0242899598689519
484026013,-.103193286806345,-.0454349219799042,-.1025857338681817,-.0450416877865791,-.0217857220341102
484026014,-.1050455429358408,-.0450166993905441,-.1025543360738084,-.0447321942774579,-.0244271197298076
484026015,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484026016,-.1028925479622558,-.050971713862964,-.1052634930238128,-.0557148249208694,-.0368502067867666
484026017,-.1108907930429268,-.0430635060006352,-.1068278186612588,-.0450092170840435,-.0242566597933092
484026018,-.1004760926089148,-.04496082810806,-.0998286442318204,-.0461902284316693,-.0218347020597491
484026019,-.0880305370956194,-.0108747784179286,-.0884230137817212,-.0112152947240247,-.0108715292611237
484026020,-.0960297533893026,-.0431953443548991,-.0983351586619392,-.0423408546048449,-.0243076863116585
484026021,-.0979450141312554,-.036657436095993,-.0979833715828136,-.0342960984125966,-.0190917661111598
484026022,-.1016709826071747,-.0453585432260297,-.1019879174418747,-.046467554391711,-.0283863341137476
484026023,-.096517814672552,-.0296102588181384,-.096989142941311,-.0323651956277899,-.0189925716849757
484026024,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484026025,-.1161263974863687,-.0354698193277727,-.1132753351921565,-.0411308521315732,-.020608348793985
484026026,-.104265199703363,-.0423921932173243,-.1038507193552505,-.0429354906248136,-.023822471110293
484026027,-.0969596187933348,-.031619357472664,-.0992500213906169,-.0356918707329896,-.0170624470101757
484026028,-.1024741823785007,-.0437684007920325,-.102732949424535,-.0436594528146088,-.0244145250180736
484026029,-.116534742231579,-.018704272199102,-.1138363366681006,-.0296022405614167,-.0143128460843229
484026030,-.1062163521673938,-.0413261914202394,-.1059443676367664,-.0434607959618916,-.0220819318568601
484026031,-.1010093120858073,-.0417008235308458,-.1010067493189126,-.0416816899669357,-.0239341965061612
484026032,-.1009325217455626,-.0411278985702666,-.1009495528414846,-.0412550059118075,-.0237543151597492
484026033,-.1138496961648343,-.0386396351987059,-.1126113248938054,-.0395483594554662,-.0215627722644882
484026034,-.1091003026813269,-.0567109482362866,-.1061152236070484,-.0539505674969405,-.0219783158972859
484026035,-.1065068330790382,-.0367461058831395,-.1073083723313175,-.0382301055778953,-.0158239025495277
484026036,-.1084538659197278,-.0524097017860186,-.1087816127110273,-.0593289492062468,-.0332739847228822
484026037,-.0700983563438058,-.0380152226425707,-.070886742323637,-.0342932342318818,-.0292700563441031
484026038,-.1012411734568488,-.0407551841598313,-.1016287924721837,-.0423770319321193,-.0224205091944896
484026039,-.1151091529754922,-.0536577676721208,-.1134298404213041,-.0559524742457143,-.0354504639490187
484026040,-.1023465842008591,-.0420277681405423,-.1020802336279303,-.0416450311022345,-.0232739946513902
484026041,-.0869672724802513,-.0087710510197212,-.0862813072599238,-.0090157349350193,-.0104733974003466
484026042,-.1018611809049617,-.0456493853062057,-.0985124983781134,-.0424929454748053,-.0220441892712984
484026043,-.1134123636802542,-.0493871679689164,-.1120791888424719,-.0488564503364159,-.0221656218916877
484026044,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484026045,-.1099792488384992,-.0408779427743866,-.103884810116142,-.0428729642881081,-.0260941383198769
484026046,-.1379677727818489,-.0333238523453474,-.1259726621210575,-.0369002940133214,-.016242743935436
484026047,-.1022644916156423,-.00943267150069,-.1077372438448947,-.0267568904891959,-.0159889316300905
484026048,-.1255918538235612,-.0191117003749253,-.1218945836590137,-.0233538411621339,-.0116175037757671
484026049,-.1026722582173534,-.041077832589508,-.1017535470891744,-.0396627988811815,-.0227328279952417
484026050,-.1011643648380414,-.0443814541795291,-.1006021932698786,-.0448047206737101,-.0242709326557815
484026051,-.0997987424489111,-.0463480432517827,-.1010676068253815,-.0461892053135671,-.0267643139559368
484026052,-.0992934323730879,-.03849966981943,-.1010798540664837,-.0426798729058646,-.0234319352196053
484026053,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484026054,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484026055,-.1098055488055252,-.052873395618235,-.1096725218740176,-.0513262617303099,-.0290648912296234
484026056,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484026057,-.0960664134472609,-.0159733786131255,-.0992120448499918,-.0334885915799532,-.0227835843179491
484026058,-.0957267487538047,-.0458821870961401,-.096960486844182,-.0479736063643941,-.02940075980041
484026059,-.1010269841644913,-.0418326868966687,-.1007955959066749,-.0401062446617289,-.0232700236374512
484026060,-.102060180157423,-.0313248752499931,-.1025238074362278,-.036648031353252,-.021281948313117
484026061,-.0964484643191099,-.0186560664587887,-.0963648038450629,-.0239774243818829,-.0153368505762046
484026062,-.0955132842063904,-.0317624881863594,-.0972114726901054,-.0353934280574322,-.0220116979908198
484026063,-.0896695335395634,-.0081221016589552,-.0923489285632968,-.0179162456188351,-.0114941136853304
484026064,-.0809134915471077,-.0490692248567939,-.0850031152367592,-.0481031835079193,-.0338785592466593
484026065,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484026066,-.0925465841428377,-.0402775332113379,-.0954142491973471,-.0443060484358284,-.0272121154712295
484026067,-.0904098607134074,-.0196006674086675,-.0911313707474619,-.0207497981318738,-.0159787054726621
484026068,-.0945872132811019,-.0428882166969622,-.0955334724858403,-.0369315650350472,-.0219666595676244
484026069,-.122478294884786,-.0380063958909886,-.1042599963257089,-.0426783276670903,-.0240631715714699
484027001,-.1025921938853571,-.0471768595452886,-.1014965269932873,-.0457448697889049,-.0258108794579357
484027002,-.096954166659998,-.0390352142594566,-.1009168325790597,-.0423637372700796,-.020024905165215
484027003,-.107223684206474,-.0211402250802166,-.1094809998830897,-.034070162036187,-.0184876020405227
484027004,-.0919445448425904,-.0364018090408536,-.0976473533155513,-.0414778607569133,-.0206023377529903
484027005,-.0923423938271313,-.0366328930952848,-.098099423064923,-.0401990892055437,-.0206297704538514
484027006,-.1008186864673917,-.0447836069201912,-.1018223506725917,-.0455938725103806,-.0245454121101147
484027007,-.1005682668083523,-.0476058750002295,-.1046783834754024,-.0467522990320504,-.0257953732834721
484027008,-.099010372065095,-.0416835681044176,-.1009973160871596,-.0436148050453085,-.0236787754265038
484027009,-.0987073533833609,-.0398631514271983,-.099179206728877,-.0421298732399009,-.0234879469551288
484027010,-.1018353734325501,-.0440802434732177,-.1021957433840726,-.0446900999377249,-.0241598919588455
484027011,-.1039736533421092,-.0426029739542173,-.1034983439240023,-.0415460800832079,-.023653311884317
484027012,-.0889689411587824,-.0254725920276542,-.098137898476125,-.0370687511708638,-.02038935827008
484027013,-.0999033525217499,-.0446485047887109,-.1029918921267381,-.0461395792290205,-.0240455927831817
484027014,-.0916681847193104,-.0167679781704919,-.1023773729975801,-.0251389861632561,-.0131394593344112
484027015,-.1012435840966646,-.0484168242364831,-.1013872502662707,-.0457771487053833,-.0240652765288587
484027016,-.1094362652729615,-.0511969677563684,-.1081844501604792,-.0501496952074376,-.0293571991027193
484027017,-.10069711802862,-.0463671630893714,-.1006998104858212,-.0464725148881371,-.0220191609909079
484028001,-.0977899004647043,-.0472152606307645,-.1029386964655714,-.0467198954720516,-.0243775566214026
484028002,-.1050360812805593,-.0304412890618551,-.1031061100948136,-.0365291912712564,-.0208422760183566
484028003,-.1022211677009182,-.0388733837476138,-.104255422764254,-.0413805601174317,-.0181428068993341
484028004,-.098194871796295,-.0437215167094109,-.1007232834817842,-.045942372123136,-.023053269339016
484028005,-.1008296303916723,-.0437571013171691,-.1010676968144253,-.043978894042084,-.0249448091490194
484028006,-.1010651874385076,-.0557453239816823,-.1006299289874733,-.0685240659950068,-.0579098729649559
484028007,-.1194762416288455,-.0961695336883039,-.1089536279905587,-.0508617303394203,-.0304586649244811
484028008,-.1041507783811539,-.0402020714464015,-.1022854463080876,-.0423592226652545,-.0269663574463266
484028009,-.0892785381201975,-.0263100555669098,-.0891979745774734,-.0271825308063853,-.00977678348616
484028010,-.1063356326776557,-.0339075092269923,-.1007765734102577,-.0380627082195133,-.0217301541765664
484028011,-.0989551580278203,-.0448583291799878,-.0989340852829628,-.0427489751491521,-.0217222567025601
484028012,-.1026854311057832,-.0429656337228153,-.1019547244068235,-.0438456941296863,-.0243575102277589
484028013,-.1035205118823797,-.0445982059427479,-.1038826245639939,-.0455305905434216,-.0265206773201498
484028014,-.1204681404051371,-.0127084625419229,-.1184500333620235,-.0170080733951181,-.0084940777151132
484028015,-.109494979237752,-.0408536742021397,-.1068567191377952,-.0456249155671458,-.0262513016476049
484028016,-.0992775129953429,-.0441311255679011,-.1006490394647699,-.04411328165952,-.0251052884066212
484028017,-.1036423391778953,-.0809277764783474,-.1019774102023803,-.0719692857855989,-.0629700552972281
484028018,-.1042387983179651,-.0451209503044083,-.1027760021970607,-.0446175483648403,-.0241635815691552
484028019,-.1017850884236395,-.0444649323453632,-.1014257124188589,-.0443839001591186,-.0246357857827206
484028020,-.1030900240875781,-.0435091217514127,-.1018685274757445,-.0440234111156315,-.0247888683807105
484028021,-.0992333660205986,-.0505853806973846,-.1014933530059352,-.0533382679999477,-.0224634455962018
484028022,-.1147202224183275,-.0413229637076711,-.1137947889260431,-.0420696052032099,-.0195133449088196
484028023,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484028024,-.1068846874404699,-.0486931840423495,-.1059893771307543,-.0479608463938348,-.0263914130919147
484028025,-.1077362757059746,-.0458859783502703,-.11016235074203,-.0485690684399742,-.0199434435612602
484028026,-.1019276948645711,-.0904241809621453,-.1013466708827764,-.0718851995188743,-.0616378951817751
484028027,-.1051208107764978,-.0464560478220619,-.1146178931830946,-.0478970339559055,-.0227630934348397
484028028,-.0971335079520941,-.0479045351967216,-.0992885166779161,-.0460324799641967,-.0226167116779834
484028029,-.1017810818157159,-.0420104264412657,-.1016904641874135,-.0431148262141505,-.0239864796603797
484028030,-.1052722018503118,-.0421023571398109,-.104167380835861,-.0458382849246846,-.0263491417308614
484028031,-.1024434361606836,-.038330459035933,-.1014341316185892,-.0437862728722394,-.0236238352954388
484028032,-.1019153095112415,-.0465989300737419,-.1015513308520895,-.0444370144196,-.0250864798753128
484028033,-.1117660374584375,-.038557714615763,-.1097242535179248,-.0372822336130412,-.0191941814046004
484028034,-.0969793980475515,-.0164871759770904,-.0967507243622094,-.0167830256395973,-.0127887240596465
484028035,-.109520411635458,-.0352023276209366,-.1069269996369258,-.0363232259260258,-.0198643351650389
484028036,-.1020372008842969,-.0375285219920443,-.1058399667454069,-.0432104942938167,-.0163288588402821
484028037,-.1140439507089468,-.0573038743771122,-.105102818190062,-.055191444207594,-.0376793413699374
484028038,-.1082363480672939,-.0545389425642497,-.1075017773109721,-.0542735823619296,-.0305926223545612
484028039,-.1078965653086925,-.0500091368448921,-.1075651150604244,-.0535483599187501,-.0240317082155457
484028040,-.1012916721520014,-.0397052355838241,-.1010815995978192,-.0411940507183317,-.0233850335498573
484028041,-.0970904891873943,-.0498976713342927,-.0977420759300003,-.0485618866923687,-.0194412366909091
484029001,-.1056879013776779,-.0652427390159573,-.1031640187138692,-.0661232762213331,-.0477377229144622
484029002,-.1078617094026413,-.0800859199953265,-.1109997755265795,-.0854095102258725,-.0710741502834935
484029003,-.1065565939061344,-.0523577409330755,-.1050892176572233,-.0502878883853555,-.0283094627629907
484029004,-.1114165887702256,-.0553241383004206,-.1039257716329303,-.0490873060371086,-.0289794980089937
484029005,-.0966310644434998,-.0433522162134068,-.1055866097885883,-.0592975951258268,-.0301147244869071
484029006,-.1045901469187811,-.0373482587688159,-.1078941907908302,-.0562940930885816,-.0385401727832004
484029007,-.106114933732897,-.0516027610283345,-.1030767275951803,-.0479286131158005,-.0276744570655865
484029008,-.1018001555930823,-.0460875274311547,-.1016334744635969,-.0459169504028978,-.0256508004895295
484029009,-.097195042995736,-.0530143494834192,-.0992220976622775,-.0497413629636867,-.0315517825529241
484029010,-.1020763268993505,-.0702122303532065,-.1035759278729529,-.0735978671602879,-.0588836119611358
484029011,-.1069713539909571,-.0536042015301064,-.1040304817724973,-.048145703796763,-.0278043917787727
484029012,-.1035061441361904,-.051389442756772,-.1033102814399172,-.049398774135625,-.0299006943423592
484029013,-.107778862289706,-.064445396780684,-.1036854171325103,-.0533462953133039,-.0328532309068237
484029014,-.1012363819900202,-.0765522362348747,-.10222970576433,-.0492921194127121,-.0307504673079393
484029015,-.1085986613325076,-.0661278180375575,-.106264338188339,-.0574891488513458,-.0387911573100155
484029016,-.1033596789930016,-.0556700596353039,-.1021779374568723,-.0497829868691042,-.0307583553858422
484029017,-.1038255150197074,-.0919512692198623,-.1042379174032249,-.0770723128807731,-.0642876860019896
484029018,-.1049379509349819,-.1009257454534236,-.1040636270627147,-.093828760967881,-.087788693750781
484029019,-.1151869620953221,-.0758510762025253,-.1115564361389261,-.0689642690194887,-.0502251372145111
484029020,-.10868118313374,-.0498433014217881,-.1044186741492013,-.0493349114731245,-.0285742659443713
484029021,-.1083808796392987,-.0628994304474872,-.1077223822940141,-.0594920641433419,-.0397905865847861
484029022,-.105844911915483,-.0779707518522628,-.107859771233052,-.0721769803785719,-.05502542184513
484029023,-.104449220962124,-.0569463103820453,-.1015461802016944,-.0525950236406061,-.0339494442864066
484029024,-.0992846480512526,-.0636218806630495,-.1037397488253191,-.0616924361820566,-.0441025563113726
484029025,-.1103138753132953,-.0848379319950254,-.1101927836643881,-.0849753224792948,-.0689032366576043
484029026,-.1070499138149899,-.0598870415560668,-.1058205552981235,-.0593395005489583,-.0402646738984913
484029027,-.1002444769837894,-.093897227969137,-.1037409588461742,-.0884012440074002,-.0819242253710399
484029028,-.1085841872336459,-.0841968736306171,-.1089816261373926,-.074742847026755,-.0657648313958248
484029029,-.1041059593553655,-.0542672306801251,-.1026665802346543,-.0485266897194379,-.029315127133998
484029030,-.1082452912305598,-.0593300494729192,-.1065810154832434,-.0580877472475549,-.0354362807362349
484029031,-.1004402997895681,-.053770977528302,-.1005695634230506,-.0523181622993434,-.0332137894067728
484029032,-.1087921498183277,-.0749607583757097,-.1089405287493719,-.0756911113967362,-.0563902440224524
484029033,-.1065097003884148,-.0652814883878818,-.1052058333880268,-.0568637353389931,-.0372475980170748
484029034,-.1156951952725649,-.0541523599531502,-.1062642156612128,-.0489477516384795,-.027355906122466
484029035,-.106976039649453,-.0770434555743122,-.105883168784203,-.0801532731584302,-.0619291850853188
484029036,-.1027664075281791,-.0454237102701427,-.1025737192248926,-.0447484019969124,-.0257474879617803
484029037,-.1104411466803867,-.0619122052085004,-.1048456222488312,-.0534370035056781,-.0298985084669994
484029038,-.1031669235380832,-.0514248691251851,-.1024869086104445,-.0518702041135839,-.0296029587018438
484029039,-.1133687034598552,-.0501711433607852,-.1045402043382637,-.0472438141787279,-.0279096191734425
484029040,-.1109668414283078,-.072173378583102,-.108705143124098,-.0723512490185385,-.0591858529663796
484029041,-.1072193417930976,-.0804349668615032,-.1081070103100501,-.0788130085857119,-.0621227278807055
484029042,-.103381773475121,-.0491557612258475,-.1051879229780752,-.0518655479572772,-.0263954170085299
484029043,-.1084523182647885,-.0897506896494136,-.1064986283163307,-.0780523411394825,-.0662332373577783
484030001,-.0998407376464456,-.0456733952159993,-.0994937432697043,-.0444572757915012,-.0256053740085918
484030002,-.1115585480001755,-.0558968531368009,-.1065859891241416,-.0533033487954526,-.0344444526126608
484030003,-.097982599379975,-.0347848126309032,-.0972450767840201,-.0436876544340521,-.0249191144756082
484030004,-.098166088590915,-.0235803616724297,-.1002070785543765,-.0373294182702466,-.020629928408141
484030005,-.1124353202758357,-.029274286236614,-.1113421225454658,-.0307818324654363,-.0165296053964994
484030006,-.1015988244034816,-.0486854559558196,-.1010588537174044,-.0457212547044037,-.0259191755679353
484030007,-.0995918266271474,-.0402817425892863,-.1006050761789084,-.0425102494009479,-.0229469454043283
484030008,-.1010134516400285,-.0434732304529462,-.1011150449048728,-.0437720811496547,-.0248448034908506
484030009,-.1000186693381693,-.0290315034708328,-.101203938407707,-.0387082731058399,-.0211021859302036
484030010,-.1068780150417297,-.0644066677627961,-.1042702404429292,-.0536563141845363,-.0348515338464068
484030011,-.1230074543091178,-.0244709976600461,-.1241596895742987,-.021763539631138,-.0102570731124843
484030012,-.0971128145465627,-.0473787156079197,-.1003032323205844,-.0449765755620319,-.0197272886725841
484030013,-.0794902337802341,-.0339562043636761,-.0839847045135684,-.035227846548878,-.0214126362600382
484030014,-.0988886689665378,-.0488323964909796,-.0999848409046535,-.0478943234629696,-.023903775441056
484030015,-.0948182886968425,-.0391320166027072,-.1001322138399701,-.0436596569352332,-.0226489787009996
484030016,-.0943340467638336,-.0382924972655019,-.0961565101024462,-.0406061597495864,-.0134410098503395
484030017,-.1018667420867132,-.0433960409354768,-.1012613425264135,-.0438829384729615,-.0243856766264798
484030018,-.1013498678803444,-.0442417860031128,-.1013498604297638,-.0442417822778225,-.0250134710222483
484030019,-.1022851122543216,-.0439169378951192,-.1019014711491764,-.0440501875127666,-.0247236570285168
484030020,-.1200674829597119,-.0426473693660228,-.1148649313836359,-.0427547014405718,-.017725380873344
484030021,-.0977144469670748,-.0466038884233058,-.0943679089832585,-.0499231118837997,-.0166372245593607
484030022,-.0999871171152336,-.0429236448908341,-.1003463256056421,-.044352566525049,-.0247484564315528
484030023,-.098840278093121,-.0480156777939555,-.1011925665006856,-.0452979738092836,-.0252422650343078
484030024,-.1014360776171088,-.0442280073357324,-.1013211523822974,-.0441846603443992,-.0246519103893661
484030025,-.1024410024183453,-.0443762920899644,-.1016002175674657,-.0442740656694696,-.0246193499144738
484030026,-.1085822660243139,-.0450738201616332,-.1071182824089192,-.0499233350128634,-.0216832333535422
484030027,-.0992651639446649,-.0456613360923939,-.100847252382664,-.0451267855423794,-.0243973471697245
484030028,-.1007964643940795,-.0429714989837748,-.1011317084194161,-.0445510280414965,-.0220451962001391
484030029,-.1061497302725911,-.0376443095738068,-.1019853223115206,-.0422102463926421,-.0238283210637746
484030030,-.0951984017119685,-.0517146908059658,-.1006591065597604,-.051284097133248,-.0342961738771805
484030031,-.1011661468801322,-.0440876659426976,-.1008199666975997,-.0433123574894125,-.0234934943123335
484030032,-.1050622545226361,-.0418910185699133,-.1054744824105001,-.0418205972446231,-.0217357371731168
484030033,-.1040210190403741,-.0421671856602188,-.1032634153962135,-.042896591603494,-.0237048978198118
484030034,-.0857986191549571,-.0330497285117417,-.0938507029495668,-.0409048688206894,-.0228975141699266
484030035,-.0953731054323725,-.0441708894359181,-.1005725900176913,-.0444708248542156,-.0262491512651195
484030036,-.1038785202907206,-.0562443389331406,-.1014315694628749,-.0463769760899595,-.0266594034810623
484030037,-.1011682770913467,-.0443785124807619,-.1011877221753821,-.0443638691212982,-.0248524405760691
484030038,-.0913143811339978,-.0544813004365778,-.0961322422299418,-.0522275729990724,-.0264805465864129
484030039,-.0936705847880148,-.0337681538503603,-.0918869867291505,-.033606016581075,-.0117360117432597
484030040,-.0937032331858063,-.0368111451825826,-.097914006881183,-.0431665359683393,-.0204405762500528
484030041,-.0972735565155745,-.0477828839793801,-.1005739067913964,-.0434338491904782,-.0237584915594198
484030042,-.0996568244881928,-.0462610867689364,-.101537136346451,-.0456241771025816,-.0260173485778523
484030043,-.0999965242808685,-.0441550149153045,-.1002825864416082,-.0446681370167425,-.0236295102497479
484030044,-.0983186692924392,-.0461258920579439,-.1001384725313983,-.0511627352530013,-.0205857513734173
484030045,-.0918967267152766,-.046512156859535,-.0946321006958897,-.0470039360425289,-.0176395860291905
484030046,-.1008354484802112,-.047152440296486,-.1008123303618049,-.0459031028503887,-.0242623239391833
484030047,-.1033662402769551,-.0493980850442313,-.101820623378444,-.0460619439954826,-.0253933001558835
484030048,-.0957087911374401,-.0434845762629266,-.0999266766448272,-.0457115925346443,-.0188808393295403
484030049,-.0973552284413017,-.0430402134634278,-.0995518136187457,-.044804327419115,-.0246006299389592
484030050,-.1036923641804606,-.0467068540929176,-.1020308647493948,-.0454989883837698,-.0255309724134349
484030051,-.1008740303221458,-.0446013959834808,-.1011251063318923,-.0443608436235081,-.0247837453662214
484030052,-.0879033817036543,-.0514984766268753,-.093095410411479,-.0485472344880691,-.0160079353081528
484030053,-.0962925062558497,-.0479812248713642,-.098073934110289,-.0467870096636034,-.0199057333753672
484030054,-.0974028175987769,-.0419892605409586,-.0992085262550972,-.043102760484544,-.0227947866492286
484030055,-.1025826473768916,-.044742623663069,-.102619678771589,-.0465692550278618,-.0266173348513803
484030056,-.1048361288849264,-.0493234568129992,-.1021597047802061,-.046081570426395,-.02659614822187
484030057,-.1020079184090719,-.0455351263517514,-.1016360772773624,-.0446735245932359,-.0253531551170454
484030058,-.1016603201278485,-.0438285408636148,-.1014355390107085,-.0442751463708646,-.0249566724686474
484030059,-.0858836915576831,-.0690481109850225,-.098508549737744,-.0440478958626045,-.0205318990128944
484030060,-.0933977218810469,-.0398135593568441,-.0990832925308496,-.0442118862119969,-.0250150198717165
484030061,-.0893516246142099,-.0271835322015477,-.0943647079438961,-.0353161375543039,-.0177927455304392
484030062,-.1012743013416184,-.0443456708353551,-.1009469482523855,-.044433064185796,-.0241237925197879
484030063,-.0956748818716733,-.0508275205957034,-.0997407395407208,-.0460330113965028,-.027457693870133
484030064,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484030065,-.1027664263747283,-.0420378021954093,-.1016867562211701,-.0442503872982343,-.0243645182451928
484030066,-.1032733184474637,-.0440955286057942,-.1023357136000413,-.0440772953220403,-.0242556485900991
484030067,-.1005104255164042,-.0463480594917201,-.1013539440464228,-.0443017526704352,-.0246716476394795
484030068,-.0966178603557637,-.0438973012167025,-.0985251738457009,-.0449508533888547,-.0207250897785798
484030069,-.1043657895643264,-.0464841350039933,-.1035569366213167,-.0455159702760284,-.024565571481844
484030070,-.1006260289541388,-.0461298666550647,-.1009635862901632,-.0469800766400112,-.0235840736295074
484030071,-.1029968133079819,-.0415862527661375,-.1023874753154814,-.0417713737097074,-.0226994814070167
484030072,-.0951305323596898,-.0478684178415278,-.0994619313823932,-.0448953802435881,-.0220897814731131
484030073,-.0907537159509957,-.0499814128270373,-.0958358459174633,-.0529040125875326,-.0425197499862406
484030074,-.1045711522456259,-.042391629785925,-.1031333350692876,-.0414367974353809,-.0238211445780507
484030075,-.1009724721079692,-.0445442219497636,-.1010911570920143,-.0441539566900246,-.0246582078616484
484030076,-.1033834636703119,-.0449899792070028,-.1022127117084892,-.0447276007889741,-.0248849921116232
484030077,-.0989000081317499,-.0501697733416222,-.1006497337366454,-.0463197519129608,-.0276736057312519
484030078,-.0975873094284907,-.0471090347746213,-.1006978301156778,-.0448623353668154,-.0256290138663644
484030079,-.1002571075514425,-.0456288273853716,-.1012104773835745,-.0453286211268278,-.0247552571527194
484030080,-.1102251156698912,-.0499966117640724,-.1063809186161961,-.0422356782364659,-.0207340818542434
484030081,-.084796756189462,-.0355761728328616,-.0830916333652567,-.0333651117416593,-.0108839614630938
484030082,-.1020069264041865,-.0450147962592169,-.1015825210561161,-.0446958929671837,-.0249649591678462
484030083,-.1043301159515977,-.0406973912613466,-.1027986993431114,-.0418078018992674,-.0219978108916621
484030084,-.0911398210591869,-.0368363000400223,-.095427986496361,-.0417333406187481,-.0170694439195955
484030085,-.1036924040818121,-.0519341730614542,-.1024287189065944,-.0479193713035784,-.0289784190135833
484030086,-.1016567368369579,-.0545382000120753,-.1015856600733969,-.0498590219378912,-.0234992452953833
484030087,-.0999159542843699,-.0453214109875262,-.1011679995572195,-.0443787179538049,-.0248328551533632
484030088,-.0918333371810149,-.0347418019846373,-.0946857762901345,-.0328843512634194,-.0145109316563321
484030089,-.1011063801033743,-.0415917692012613,-.1011801314889453,-.0449256571446313,-.0238194397634288
484030090,-.100409941514954,-.0502268314539833,-.100985137236421,-.046771690946116,-.0271111262609338
484030091,-.0954000871934113,-.0483034620156104,-.0980022336007096,-.047134336666204,-.0203441422318065
484030092,-.1017376228737703,-.0438895519037033,-.101334359133034,-.0440546591037219,-.0248787179917542
484030093,-.1062952702050097,-.0454363920725882,-.1033487030072138,-.0451744302845327,-.0241682997111639
484030094,-.1013498678803444,-.0442417860031128,-.1031669080257416,-.0502649638801813,-.0311355628073215
484030095,-.0905471427286102,-.0528256865682124,-.0910385420575039,-.0542605528189597,-.0122468236875193
484030096,-.1042859144508839,-.0350888821994886,-.1018814817070961,-.0375336881261319,-.0216674309631344
484030097,-.0960095045738854,-.0392941080208402,-.0995893234648975,-.040429676133499,-.0221833547402639
484030098,-.0980643229268026,-.0448010653235542,-.0999635775879142,-.0446574008183234,-.0259947604108106
484030099,-.086503219390579,-.0317105091612575,-.0959508895975887,-.0419049557203834,-.0277116847015009
484030100,-.1048948750940326,-.0510298991522404,-.1041311223416415,-.0496318695222726,-.0265916459329389
484030101,-.1018000728654442,-.0435700831149006,-.1023499654547777,-.0454713914714375,-.027241827505236
484030102,-.1022662709583528,-.0434671891634935,-.1014593486033846,-.0443238070020016,-.0251477466454162
484030103,-.1074765514176761,-.0483187515214922,-.1071960832050536,-.0466871002163316,-.0261057521037742
484030104,-.0985566806048155,-.0514959366992116,-.1007521189749241,-.0493171722628176,-.0307727893814445
484030105,-.1003917697817087,-.0265725965145975,-.1017004454042763,-.0408301254501566,-.022934049309697
484030106,-.1058247524051694,-.0489467101847367,-.1029298688008566,-.0452891961695059,-.0243082351996833
484030107,-.1013498678803444,-.0442417860031128,-.1013498678803444,-.0442417860031128,-.0250134728848934
484030108,-.0851449009351199,-.0188835046064924,-.0872194069961552,-.0253799559213803,-.0120939006301342
484030109,-.1124312553984055,-.0591975417555659,-.1080790265696123,-.0541477850347292,-.0346132545855653
484030110,-.1034241912420839,-.0436558913279441,-.1019154008827172,-.0439042029938719,-.0227616874144587
484030111,-.1012905040115584,-.0413518516834301,-.1022594775567995,-.0437637954173624,-.0249061111298943
484030112,-.1016151595904375,-.0659075101993949,-.100755360101175,-.0604817772400565,-.04650234508415
484030113,-.0872558884730097,-.0451222077826969,-.0947420508018695,-.0459918789256335,-.0274789269919893
484030114,-.1004669261019444,-.0444979213762053,-.1003221779537853,-.0445993115481542,-.023868921209214
484030115,-.0832183687507495,-.0306699638234704,-.0897864879516419,-.0406876194324468,-.0257033542816316
484030116,-.1029212680296041,-.048057602965855,-.1024770752701443,-.0455328848329373,-.0254658550647946
