hts8	year	brief_description	quantity_1_code	quantity_2_code	wto_binding_code	mfn_rate_type_code	mfn_ave	mfn_ad_val_rate	mfn_specific_rate	mfn_other_rate	gsp_indicator	gsp_ctry_excluded	gsp_ctry_excluded2	gsp_ctry_excluded3	gsp_ctry_excluded4	apta_indicator	civil_air_indicator	nafta_canada_ind	canada_rate_type_code	canada_ave	canada_ad_val_rate	canada_specific_rate	canada_other_rate	nafta_mexico_ind	mexico_rate_type_code	mexico_ave	mexico_ad_val_rate	mexico_specific_rate	mexico_other_rate	cbi_indicator	cbi_rate_type_code	cbi_ave	cbi_ad_val_rate	cbi_specific_rate	cbi_other_rate	israel_fta_indicator	israel_rate_type_code	israel_ave	israel_ad_val_rate	israel_specific_rate	israel_other_rate	atpa_indicator	atpa_rate_type_code	atpa_ave	atpa_ad_val_rate	atpa_specific_rate	atpa_other_rate	pharmaceutical_ind	dyes_indicator	col2_rate_type_code	col2_ave	col2_ad_val_rate	col2_specific_rate	col2_other_rate	begin_effect_date	end_effective_date	additional_tariff_num_ind	unitvalue
76041030	93	"Aluminum (o/than alloy), bar and rods, with a round cross section"	"kilograms"	""	""		.026	.026	0	0	"A*"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.11	.11	0	0	""	""		1.60714
76041050	93	"Aluminum (o/than alloy), bar and rods, other than with a round cross section"	"kilograms"	""	""		.03	.03	0	0	"A"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.135	.135	0	0	""	""		2.06207
76042100	93	"Aluminum alloy, hollow profiles"	"kilograms"	""	""		.015	.015	0	0	""	""	""	""	""	""	""	"CA"		0	0	0		""		.015	.015	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.155	.155	0	0	""	""		2.98505
76042910	93	"Aluminum alloy, profiles (o/than hollow profiles)"	"kilograms"	""	""		.05	.05	0	0	"A"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.45	.45	0	0	""	""		2.35258
76042930	93	"Aluminum alloy, bars and rods, having a round cross section"	"kilograms"	""	""		.026	.026	0	0	"A*"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.11	.11	0	0	""	""		1.54757
76042950	93	"Aluminum alloy, bars and rodss, other than with a round cross section"	"kilograms"	""	""		.03	.03	0	0	"A"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.135	.135	0	0	""	""		2.13767
76051100	93	"Aluminum (o/than alloy), wire, with a maximum cross-sectional dimension over 7 mm"	"kilograms"	""	""		.026	.026	0	0	"A*"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.11	.11	0	0	""	""		1.30388
76051900	93	"Aluminum (o/than alloy), wire, with a maximum cross-sectional dimension of 7 mm or less"	"kilograms"	""	""		.042	.042	0	0	"A"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.25	.25	0	0	""	""		4.5835
76052100	93	"Aluminum alloy, wire, with a maximum cross-sectional dimension over 7 mm"	"kilograms"	""	""		.026	.026	0	0	"A*"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.11	.11	0	0	""	""		1.62866
76052900	93	"Aluminum alloy, wire, with a maximum cross-sectional dimension of 7 mm or less"	"kilograms"	""	""		.042	.042	0	0	"A"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.25	.25	0	0	""	""		3.16128
76061130	93	"Aluminum (o/than alloy), plates/sheets/strip, w/thick. o/0.2mm, rectangular (incl. sq), not clad"	"kilograms"	""	""		.03	.03	0	0	"A"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.135	.135	0	0	""	""		1.66017
76061160	93	"Aluminum (o/than alloy), plates/sheets/strip, w/thick. o/0.2mm, rectangular (incl. sq), clad"	"kilograms"	""	""		.027	.027	0	0	"A"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.095	.095	0	0	""	""		4.74514
76061230	93	"Aluminum alloy, plates/sheets/strip, w/thick. o/0.2mm, rectangular (incl. sq), not clad"	"kilograms"	""	""		.03	.03	0	0	"A"	""	""	""	""	""	""	"CA"		0	0	0		""		0	0	0		"E"		0	0	0		"IL"		0	0	0		"J"		0	0	0		""	""		.135	.135	0	0	""	""		2.07717
