"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"I2","MEX","1220","Mexico","USA","United States",2001,"Import",5,7362.896
"I2","MEX","1220","Mexico","USA","United States",2002,"Export",6,4743.841
"I2","MEX","1220","Mexico","USA","United States",2002,"Gross Exp.",2,4743.841
"I2","MEX","1220","Mexico","USA","United States",2002,"Gross Imp.",1,6985.318
"I2","MEX","1220","Mexico","USA","United States",2002,"Import",5,6985.318
"I2","MEX","1220","Mexico","USA","United States",2003,"Export",6,3563.149
"I2","MEX","1220","Mexico","USA","United States",2003,"Gross Exp.",2,3563.149
"I2","MEX","1220","Mexico","USA","United States",2003,"Gross Imp.",1,6647.767
"I2","MEX","1220","Mexico","USA","United States",2003,"Import",5,6647.767
"I2","MEX","1220","Mexico","USA","United States",2004,"Export",6,2129.864
"I2","MEX","1220","Mexico","USA","United States",2004,"Gross Exp.",2,2129.864
"I2","MEX","1220","Mexico","USA","United States",2004,"Gross Imp.",1,8857.73
"I2","MEX","1220","Mexico","USA","United States",2004,"Import",5,8857.73
"I2","MEX","1220","Mexico","USA","United States",2005,"Export",6,2122.596
"I2","MEX","1220","Mexico","USA","United States",2005,"Gross Exp.",2,2122.596
"I2","MEX","1220","Mexico","USA","United States",2005,"Gross Imp.",1,14290.948
"I2","MEX","1220","Mexico","USA","United States",2005,"Import",5,14290.948
"I2","MEX","1220","Mexico","USA","United States",2006,"Export",6,4454.134
"I2","MEX","1220","Mexico","USA","United States",2006,"Gross Exp.",2,4454.134
"I2","MEX","1220","Mexico","USA","United States",2006,"Gross Imp.",1,15604.381
"I2","MEX","1220","Mexico","USA","United States",2006,"Import",5,15604.381
"I2","MEX","1220","Mexico","USA","United States",2007,"Export",6,5822.96
"I2","MEX","1220","Mexico","USA","United States",2007,"Gross Exp.",2,5822.96
"I2","MEX","1220","Mexico","USA","United States",2007,"Gross Imp.",1,8728.795
"I2","MEX","1220","Mexico","USA","United States",2007,"Import",5,8728.795
"I2","MEX","1220","Mexico","USA","United States",2008,"Export",6,1742.258
"I2","MEX","1220","Mexico","USA","United States",2008,"Gross Exp.",2,1742.258
"I2","MEX","1220","Mexico","USA","United States",2008,"Gross Imp.",1,8007.221
"I2","MEX","1220","Mexico","USA","United States",2008,"Import",5,8007.221
"I2","MEX","1220","Mexico","USA","United States",2009,"Export",6,1179.666
"I2","MEX","1220","Mexico","USA","United States",2009,"Gross Exp.",2,1179.666
"I2","MEX","1220","Mexico","USA","United States",2009,"Gross Imp.",1,6021.371
"I2","MEX","1220","Mexico","USA","United States",2009,"Import",5,6021.371
"I2","MEX","1220","Mexico","USA","United States",2010,"Export",6,1036.506
"I2","MEX","1220","Mexico","USA","United States",2010,"Gross Exp.",2,1036.506
"I2","MEX","1220","Mexico","USA","United States",2010,"Gross Imp.",1,7389.219
"I2","MEX","1220","Mexico","USA","United States",2010,"Import",5,7389.219
"I2","MEX","1301","Mexico","USA","United States",1986,"Export",6,395169.008
"I2","MEX","1301","Mexico","USA","United States",1986,"Gross Exp.",2,395169.008
"I2","MEX","1301","Mexico","USA","United States",1986,"Gross Imp.",1,9534
"I2","MEX","1301","Mexico","USA","United States",1986,"Import",5,9534
"I2","MEX","1301","Mexico","USA","United States",1987,"Export",6,489960.134
"I2","MEX","1301","Mexico","USA","United States",1987,"Gross Exp.",2,489960.134
"I2","MEX","1301","Mexico","USA","United States",1987,"Gross Imp.",1,2501.146
"I2","MEX","1301","Mexico","USA","United States",1987,"Import",5,2501.146
"I2","MEX","1301","Mexico","USA","United States",1988,"Export",6,428539.106
"I2","MEX","1301","Mexico","USA","United States",1988,"Gross Exp.",2,428539.106
"I2","MEX","1301","Mexico","USA","United States",1988,"Gross Imp.",1,5072.853
"I2","MEX","1301","Mexico","USA","United States",1988,"Import",5,5072.853
"I2","MEX","1301","Mexico","USA","United States",1989,"Export",6,409907.74
"I2","MEX","1301","Mexico","USA","United States",1989,"Gross Exp.",2,409907.74
"I2","MEX","1301","Mexico","USA","United States",1989,"Gross Imp.",1,7649.058
"I2","MEX","1301","Mexico","USA","United States",1989,"Import",5,7649.058
"I2","MEX","1301","Mexico","USA","United States",1990,"Export",6,253575.574
"I2","MEX","1301","Mexico","USA","United States",1990,"Gross Exp.",2,253575.574
"I2","MEX","1301","Mexico","USA","United States",1990,"Gross Imp.",1,7019.198
"I2","MEX","1301","Mexico","USA","United States",1990,"Import",5,7019.198
"I2","MEX","1301","Mexico","USA","United States",1991,"Export",6,298743.718
"I2","MEX","1301","Mexico","USA","United States",1991,"Gross Exp.",2,298743.718
"I2","MEX","1301","Mexico","USA","United States",1991,"Gross Imp.",1,6478.782
"I2","MEX","1301","Mexico","USA","United States",1991,"Import",5,6478.782
"I2","MEX","1301","Mexico","USA","United States",1992,"Export",6,268452
"I2","MEX","1301","Mexico","USA","United States",1992,"Gross Exp.",2,268452
"I2","MEX","1301","Mexico","USA","United States",1992,"Gross Imp.",1,48331
"I2","MEX","1301","Mexico","USA","United States",1992,"Import",5,48331
"I2","MEX","1301","Mexico","USA","United States",1993,"Export",6,353004.992
"I2","MEX","1301","Mexico","USA","United States",1993,"Gross Exp.",2,353004.992
"I2","MEX","1301","Mexico","USA","United States",1993,"Gross Imp.",1,41880
"I2","MEX","1301","Mexico","USA","United States",1993,"Import",5,41880
"I2","MEX","1301","Mexico","USA","United States",1994,"Export",6,396040.533
"I2","MEX","1301","Mexico","USA","United States",1994,"Gross Exp.",2,396040.533
"I2","MEX","1301","Mexico","USA","United States",1994,"Gross Imp.",1,29277
"I2","MEX","1301","Mexico","USA","United States",1994,"Import",5,29277
"I2","MEX","1301","Mexico","USA","United States",1995,"Export",6,567758.984
"I2","MEX","1301","Mexico","USA","United States",1995,"Gross Exp.",2,567758.984
"I2","MEX","1301","Mexico","USA","United States",1995,"Gross Imp.",1,13568
"I2","MEX","1301","Mexico","USA","United States",1995,"Import",5,13568
"I2","MEX","1301","Mexico","USA","United States",1996,"Export",6,557899.831
"I2","MEX","1301","Mexico","USA","United States",1996,"Gross Exp.",2,557899.831
"I2","MEX","1301","Mexico","USA","United States",1996,"Gross Imp.",1,13541.687
"I2","MEX","1301","Mexico","USA","United States",1996,"Import",5,13541.687
"I2","MEX","1301","Mexico","USA","United States",1997,"Export",6,584997.223
"I2","MEX","1301","Mexico","USA","United States",1997,"Gross Exp.",2,584997.223
"I2","MEX","1301","Mexico","USA","United States",1997,"Gross Imp.",1,17502.622
"I2","MEX","1301","Mexico","USA","United States",1997,"Import",5,17502.622
"I2","MEX","1301","Mexico","USA","United States",1998,"Export",6,559307.857
"I2","MEX","1301","Mexico","USA","United States",1998,"Gross Exp.",2,559307.857
"I2","MEX","1301","Mexico","USA","United States",1998,"Gross Imp.",1,20329.25
"I2","MEX","1301","Mexico","USA","United States",1998,"Import",5,20329.25
"I2","MEX","1301","Mexico","USA","United States",1999,"Export",6,521707.467
"I2","MEX","1301","Mexico","USA","United States",1999,"Gross Exp.",2,521707.467
"I2","MEX","1301","Mexico","USA","United States",1999,"Gross Imp.",1,21414.607
"I2","MEX","1301","Mexico","USA","United States",1999,"Import",5,21414.607
"I2","MEX","1301","Mexico","USA","United States",2000,"Export",6,551170.291
"I2","MEX","1301","Mexico","USA","United States",2000,"Gross Exp.",2,551170.291
"I2","MEX","1301","Mexico","USA","United States",2000,"Gross Imp.",1,21789.523
"I2","MEX","1301","Mexico","USA","United States",2000,"Import",5,21789.523
"I2","MEX","1301","Mexico","USA","United States",2001,"Export",6,478125.52
"I2","MEX","1301","Mexico","USA","United States",2001,"Gross Exp.",2,478125.52
"I2","MEX","1301","Mexico","USA","United States",2001,"Gross Imp.",1,26214.805
"I2","MEX","1301","Mexico","USA","United States",2001,"Import",5,26214.805
"I2","MEX","1301","Mexico","USA","United States",2002,"Export",6,378514.273
"I2","MEX","1301","Mexico","USA","United States",2002,"Gross Exp.",2,378514.273
"I2","MEX","1301","Mexico","USA","United States",2002,"Gross Imp.",1,27319.082
"I2","MEX","1301","Mexico","USA","United States",2002,"Import",5,27319.082
"I2","MEX","1301","Mexico","USA","United States",2003,"Export",6,450918.9
"I2","MEX","1301","Mexico","USA","United States",2003,"Gross Exp.",2,450918.9
"I2","MEX","1301","Mexico","USA","United States",2003,"Gross Imp.",1,34325.7
"I2","MEX","1301","Mexico","USA","United States",2003,"Import",5,34325.7
"I2","MEX","1301","Mexico","USA","United States",2004,"Export",6,445563.543
"I2","MEX","1301","Mexico","USA","United States",2004,"Gross Exp.",2,445563.543
"I2","MEX","1301","Mexico","USA","United States",2004,"Gross Imp.",1,27913.319
"I2","MEX","1301","Mexico","USA","United States",2004,"Import",5,27913.319
"I2","MEX","1301","Mexico","USA","United States",2005,"Export",6,443566.028
"I2","MEX","1301","Mexico","USA","United States",2005,"Gross Exp.",2,443566.028
"I2","MEX","1301","Mexico","USA","United States",2005,"Gross Imp.",1,29185.888
"I2","MEX","1301","Mexico","USA","United States",2005,"Import",5,29185.888
"I2","MEX","1301","Mexico","USA","United States",2006,"Export",6,440958.609
"I2","MEX","1301","Mexico","USA","United States",2006,"Gross Exp.",2,440958.609
"I2","MEX","1301","Mexico","USA","United States",2006,"Gross Imp.",1,23809.617
"I2","MEX","1301","Mexico","USA","United States",2006,"Import",5,23809.617
"I2","MEX","1301","Mexico","USA","United States",2007,"Export",6,478002.485
"I2","MEX","1301","Mexico","USA","United States",2007,"Gross Exp.",2,478002.485
"I2","MEX","1301","Mexico","USA","United States",2007,"Gross Imp.",1,36218.498
"I2","MEX","1301","Mexico","USA","United States",2007,"Import",5,36218.498
"I2","MEX","1301","Mexico","USA","United States",2008,"Export",6,506521.39
"I2","MEX","1301","Mexico","USA","United States",2008,"Gross Exp.",2,506521.39
"I2","MEX","1301","Mexico","USA","United States",2008,"Gross Imp.",1,53528.804
"I2","MEX","1301","Mexico","USA","United States",2008,"Import",5,53528.804
"I2","MEX","1301","Mexico","USA","United States",2009,"Export",6,481702.044
"I2","MEX","1301","Mexico","USA","United States",2009,"Gross Exp.",2,481702.044
"I2","MEX","1301","Mexico","USA","United States",2009,"Gross Imp.",1,18305.541
"I2","MEX","1301","Mexico","USA","United States",2009,"Import",5,18305.541
"I2","MEX","1301","Mexico","USA","United States",2010,"Export",6,378070.318
"I2","MEX","1301","Mexico","USA","United States",2010,"Gross Exp.",2,378070.318
"I2","MEX","1301","Mexico","USA","United States",2010,"Gross Imp.",1,16044.506
"I2","MEX","1301","Mexico","USA","United States",2010,"Import",5,16044.506
"I2","MEX","1302","Mexico","USA","United States",1986,"Export",6,821
"I2","MEX","1302","Mexico","USA","United States",1986,"Gross Exp.",2,821
"I2","MEX","1302","Mexico","USA","United States",1986,"Gross Imp.",1,22
"I2","MEX","1302","Mexico","USA","United States",1986,"Import",5,22
"I2","MEX","1302","Mexico","USA","United States",1987,"Export",6,928.497
"I2","MEX","1302","Mexico","USA","United States",1987,"Gross Exp.",2,928.497
"I2","MEX","1302","Mexico","USA","United States",1987,"Gross Imp.",1,16.026
"I2","MEX","1302","Mexico","USA","United States",1987,"Import",5,16.026
"I2","MEX","1302","Mexico","USA","United States",1988,"Export",6,1113.062
"I2","MEX","1302","Mexico","USA","United States",1988,"Gross Exp.",2,1113.062
"I2","MEX","1302","Mexico","USA","United States",1988,"Gross Imp.",1,11.669
"I2","MEX","1302","Mexico","USA","United States",1988,"Import",5,11.669
"I2","MEX","1302","Mexico","USA","United States",1989,"Export",6,969.468
"I2","MEX","1302","Mexico","USA","United States",1989,"Gross Exp.",2,969.468
"I2","MEX","1302","Mexico","USA","United States",1989,"Gross Imp.",1,54.13
"I2","MEX","1302","Mexico","USA","United States",1989,"Import",5,54.13
"I2","MEX","1302","Mexico","USA","United States",1990,"Export",6,1689.806
"I2","MEX","1302","Mexico","USA","United States",1990,"Gross Exp.",2,1689.806
"I2","MEX","1302","Mexico","USA","United States",1990,"Gross Imp.",1,40.944
"I2","MEX","1302","Mexico","USA","United States",1990,"Import",5,40.944
"I2","MEX","1302","Mexico","USA","United States",1991,"Export",6,2086.642
"I2","MEX","1302","Mexico","USA","United States",1991,"Gross Exp.",2,2086.642
"I2","MEX","1302","Mexico","USA","United States",1991,"Gross Imp.",1,97.873
"I2","MEX","1302","Mexico","USA","United States",1991,"Import",5,97.873
"I2","MEX","1302","Mexico","USA","United States",1992,"Export",6,910
"I2","MEX","1302","Mexico","USA","United States",1992,"Gross Exp.",2,910
"I2","MEX","1302","Mexico","USA","United States",1992,"Gross Imp.",1,136
"I2","MEX","1302","Mexico","USA","United States",1992,"Import",5,136
"I2","MEX","1302","Mexico","USA","United States",1993,"Export",6,761
"I2","MEX","1302","Mexico","USA","United States",1993,"Gross Exp.",2,761
"I2","MEX","1302","Mexico","USA","United States",1993,"Gross Imp.",1,112
"I2","MEX","1302","Mexico","USA","United States",1993,"Import",5,112
"I2","MEX","1302","Mexico","USA","United States",1994,"Export",6,295.197
"I2","MEX","1302","Mexico","USA","United States",1994,"Gross Exp.",2,295.197
"I2","MEX","1302","Mexico","USA","United States",1994,"Gross Imp.",1,23
"I2","MEX","1302","Mexico","USA","United States",1994,"Import",5,23
"I2","MEX","1302","Mexico","USA","United States",1995,"Export",6,250
"I2","MEX","1302","Mexico","USA","United States",1995,"Gross Exp.",2,250
"I2","MEX","1302","Mexico","USA","United States",1995,"Gross Imp.",1,18
"I2","MEX","1302","Mexico","USA","United States",1995,"Import",5,18
"I2","MEX","1302","Mexico","USA","United States",1996,"Export",6,174.07
"I2","MEX","1302","Mexico","USA","United States",1996,"Gross Exp.",2,174.07
"I2","MEX","1302","Mexico","USA","United States",1996,"Gross Imp.",1,6.75
"I2","MEX","1302","Mexico","USA","United States",1996,"Import",5,6.75
"I2","MEX","1302","Mexico","USA","United States",1997,"Export",6,179.671
"I2","MEX","1302","Mexico","USA","United States",1997,"Gross Exp.",2,179.671
"I2","MEX","1302","Mexico","USA","United States",1997,"Gross Imp.",1,53.798
"I2","MEX","1302","Mexico","USA","United States",1997,"Import",5,53.798
"I2","MEX","1302","Mexico","USA","United States",1998,"Export",6,227.227
"I2","MEX","1302","Mexico","USA","United States",1998,"Gross Exp.",2,227.227
"I2","MEX","1302","Mexico","USA","United States",1998,"Gross Imp.",1,29.188
"I2","MEX","1302","Mexico","USA","United States",1998,"Import",5,29.188
"I2","MEX","1302","Mexico","USA","United States",1999,"Export",6,245.481
"I2","MEX","1302","Mexico","USA","United States",1999,"Gross Exp.",2,245.481
"I2","MEX","1302","Mexico","USA","United States",1999,"Gross Imp.",1,17.014
"I2","MEX","1302","Mexico","USA","United States",1999,"Import",5,17.014
"I2","MEX","1302","Mexico","USA","United States",2000,"Export",6,185.101
"I2","MEX","1302","Mexico","USA","United States",2000,"Gross Exp.",2,185.101
"I2","MEX","1302","Mexico","USA","United States",2000,"Gross Imp.",1,56.418
"I2","MEX","1302","Mexico","USA","United States",2000,"Import",5,56.418
"I2","MEX","1302","Mexico","USA","United States",2001,"Export",6,492.373
"I2","MEX","1302","Mexico","USA","United States",2001,"Gross Exp.",2,492.373
"I2","MEX","1302","Mexico","USA","United States",2001,"Gross Imp.",1,41.951
"I2","MEX","1302","Mexico","USA","United States",2001,"Import",5,41.951
"I2","MEX","1302","Mexico","USA","United States",2002,"Export",6,192.458
"I2","MEX","1302","Mexico","USA","United States",2002,"Gross Exp.",2,192.458
"I2","MEX","1302","Mexico","USA","United States",2002,"Gross Imp.",1,28.978
"I2","MEX","1302","Mexico","USA","United States",2002,"Import",5,28.978
"I2","MEX","1302","Mexico","USA","United States",2003,"Export",6,179.403
"I2","MEX","1302","Mexico","USA","United States",2003,"Gross Exp.",2,179.403
"I2","MEX","1302","Mexico","USA","United States",2003,"Gross Imp.",1,102.56
"I2","MEX","1302","Mexico","USA","United States",2003,"Import",5,102.56
"I2","MEX","1302","Mexico","USA","United States",2004,"Export",6,271.328
"I2","MEX","1302","Mexico","USA","United States",2004,"Gross Exp.",2,271.328
"I2","MEX","1302","Mexico","USA","United States",2004,"Gross Imp.",1,260.825
"I2","MEX","1302","Mexico","USA","United States",2004,"Import",5,260.825
"I2","MEX","1302","Mexico","USA","United States",2005,"Export",6,313.981
"I2","MEX","1302","Mexico","USA","United States",2005,"Gross Exp.",2,313.981
"I2","MEX","1302","Mexico","USA","United States",2005,"Gross Imp.",1,644.61
"I2","MEX","1302","Mexico","USA","United States",2005,"Import",5,644.61
"I2","MEX","1302","Mexico","USA","United States",2006,"Export",6,284.039
"I2","MEX","1302","Mexico","USA","United States",2006,"Gross Exp.",2,284.039
"I2","MEX","1302","Mexico","USA","United States",2006,"Gross Imp.",1,639.799
"I2","MEX","1302","Mexico","USA","United States",2006,"Import",5,639.799
"I2","MEX","1302","Mexico","USA","United States",2007,"Export",6,211.127
"I2","MEX","1302","Mexico","USA","United States",2007,"Gross Exp.",2,211.127
"I2","MEX","1302","Mexico","USA","United States",2007,"Gross Imp.",1,617.281
"I2","MEX","1302","Mexico","USA","United States",2007,"Import",5,617.281
"I2","MEX","1302","Mexico","USA","United States",2008,"Export",6,216.392
"I2","MEX","1302","Mexico","USA","United States",2008,"Gross Exp.",2,216.392
"I2","MEX","1302","Mexico","USA","United States",2008,"Gross Imp.",1,506.438
