Reporter,Reporter Code,Partner Name,Partner Code,Tariff Indicator Name,Tariff Indicator Code,Product,Product Code,1989 [1989],1990 [1990],1991 [1991],1992 [1992],1993 [1993],1994 [1994]
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"411200 -- (2002-) Leather further prepared after tanning or crusting, including parchment-dressed leather, of sheep or lamb, without wool on, whether or not split, other than leather of heading 41.14.",411200,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,411310 -- (2002-) - Of goats or kids,411310,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,411320 -- (2002-) - Of swine,411320,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,411330 -- (2002-) - Of reptiles,411330,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,411390 -- (2002-) - Other,411390,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,411410 -- (2002-) - Chamois (including combination chamois) leather,411410,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,411420 -- (2002-) - Patent leather and patent laminated leather; metallised leather,411420,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"411510 -- (2002-) - Composition leather with a basis of leather or leather fibre, in slabs, sheets or strip, whether or not in rolls",411510,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"411520 -- (2002-) - Parings and other waste of leather or of composition leather, not suitable for the manufacture of leather articles; leather dust, powder and flour",411520,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"420100 -- Saddlery and harness for any animal (including traces, leads, knee pads, muzzles, saddle cloths, saddle bags, dog coats and the like), of any material.",420100,3.299999952,3.299999952,3.299999952,3.299999952,3.299999952,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,420211 -- -- With outer surface of leather or of composition leather,420211,8,8,8,8,8,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,420212 -- -- With outer surface of plastics or of textile materials,420212,13.42500019,13.42500019,13.42500019,13.42500019,13.42500019,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,420219 -- -- Other,420219,20,20,20,20,20,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,420221 -- -- With outer surface of leather or of composition leather,420221,8.099999428,8.099999428,8.099999428,8.099999428,8.099999428,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,420222 -- -- With outer surface of plastic sheeting or of textile materials,420222,12.9285717,12.9285717,12.9285717,12.9285717,12.9285717,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,420229 -- -- Other,420229,..,20,20,20,20,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,420231 -- -- With outer surface of leather or of composition leather,420231,6.349999905,6.349999905,6.349999905,6.349999905,6.349999905,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,420232 -- -- With outer surface of plastic sheeting or of textile materials,420232,13.15808582,13.14740658,13.14914227,13.14533138,13.14960003,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,420239 -- -- Other,420239,20,..,20,20,20,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,420291 -- -- With outer surface of leather or of composition leather,420291,6.800000191,6.800000191,6.800000191,6.800000191,6.800000191,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,420292 -- -- With outer surface of plastic sheeting or of textile materials,420292,12.31428528,12.31428528,12.31428528,12.31428528,12.31428528,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,420299 -- -- Other,420299,20,20,20,20,20,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,420310 -- - Articles of apparel,420310,5.349999905,5.349999905,5.349999905,5.349999905,5.349999905,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,420321 -- -- Specially designed for use in sports,420321,3.816666603,3.816666603,3.816666603,3.816666603,3.816666603,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,420329 -- -- Other,420329,14,14,14,14,14,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,420330 -- - Belts and bandoliers,420330,5.300000191,5.300000191,5.300000191,5.300000191,5.300000191,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,420340 -- - Other clothing accessories,420340,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"420400 -- (-2006)  Articles of leather or of composition leather, of a kind used in machinery or mechanical appliances or for other technical uses.",420400,1.850000024,1.850000024,1.850000024,..,1.850000024,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,420500 -- Other articles of leather or of composition leather.,420500,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"420600 -- (2007-) Articles of gut (other than silk-worm gut), of goldbeater's skin, of bladders or of tendons.",420600,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,420610 -- (-2006)  - Catgut,420610,5.599999905,5.599999905,5.599999905,5.599999905,5.599999905,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,420690 -- (-2006)  - Other,420690,..,3.099999905,3.099999905,3.099999905,3.099999905,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"430110 -- - Of mink, whole, with or without head, tail or paws",430110,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"430120 -- (-2001) - Of rabbit or hare, whole, with or without head, tail or paws",430120,0,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"430130 -- - Of lamb, the following : Astrakhan, Broadtail, Caracul, Persian and similar lamb, Indian, Chinese, Mongolian or Tibetan lamb, whole, with or without head, tail or paws",430130,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"430140 -- (-2001) - Of beaver, whole, with or without head, tail or paws",430140,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"430150 -- (-2001) - Of musk-rat, whole, with or without head, tail or paws",430150,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"430160 -- - Of fox, whole, with or without head, tail or paws",430160,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"430170 -- (-2006)  - Of seal, whole, with or without head, tail or paws",430170,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"430180 -- - Other furskins, whole, with or without head, tail or paws",430180,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"430190 -- - Heads, tails, paws and other pieces or cuttings, suitable for furriers' use",430190,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,430211 -- -- Of mink,430211,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,430212 -- (-2001) - - Of rabbit or hare,430212,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"430213 -- (-2006)  -- Of lamb, the following: Astrakhan, Broadtail, Caracul, Persian and similar lamb, Indian, Chinese, Mongolian or Tibetan lamb",430213,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,430219 -- -- Other,430219,4.119999886,4.119999886,4.119999886,4.119999886,4.119999886,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"430220 -- - Heads, tails, paws and other pieces or cuttings, not assembled",430220,..,..,3.166666746,3.166666746,3.166666746,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"430230 -- - Whole skins and pieces or cuttings thereof, assembled",430230,5.300000191,..,5.300000191,5.300000191,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,430310 -- - Articles of apparel and clothing accessories,430310,5.800000191,5.800000191,5.800000191,5.800000191,5.800000191,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,430390 -- - Other,430390,..,..,3.400000095,3.400000095,3.400000095,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,430400 -- Artificial fur and articles thereof.,430400,..,..,..,..,11,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"440110 -- - Fuel wood, in logs, in billets, in twigs, in faggots or in similar forms",440110,0,0,0,0,0,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440121 -- -- Coniferous,440121,0,..,..,..,0,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440122 -- -- Non-coniferous,440122,0,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"440130 -- (-2011) - Sawdust and wood waste and scrap, whether or not agglomerated in logs, briquettes, pellets or similar forms",440130,1.25,1.25,1.25,1.25,1.25,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440131 -- (2012-) -- Wood pellets,440131,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440139 -- (2012-) -- Other,440139,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"440200 -- (-2006)  Wood charcoal (including shell or nut charcoal), whether or not agglomerated.",440200,0,0,0,0,0,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440210 -- (2007-) - Of bamboo,440210,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440290 -- (2007-) - Other,440290,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"440310 -- - Treated with paint, stains, creosote or other preservatives",440310,0,0,0,0,0,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"440320 -- - Other, coniferous",440320,0,0,0,0,0,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"440331 -- (-1995) Dark Red Meranti, Light Red Meranti and Meranti Bakau",440331,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"440332 -- (-1995) White Lauan, White Meranti, White Seraya, Yellow Meranti and Alan",440332,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"440333 -- (-1995) Keruing, Ramin, Kapur, Teak, Jongkong, Merbau, Jelutong and Kempas",440333,..,..,0,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"440334 -- (-1995) Okoumé, Obeche, Sapelli, Sipo, Acajou d'Afrique, Makoré and Iroko",440334,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"440335 -- (-1995) Tiama, Mansonia, Ilomba, Dibétou, Limba and Azobé",440335,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"440341 -- (1996-) -- Dark Red Meranti, Light Red Meranti and Meranti Bakau",440341,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440349 -- (1996-) -- Other,440349,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440391 -- -- Of oak (Quercus spp.),440391,0,..,0,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440392 -- -- Of beech (Fagus spp.),440392,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440399 -- -- Other,440399,0,0,0,0,0,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440410 -- - Coniferous,440410,..,0,0,..,0,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440420 -- - Non-coniferous,440420,..,0,0,..,0,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440500 -- Wood wool; wood flour.,440500,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440610 -- - Not impregnated,440610,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440690 -- - Other,440690,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440710 -- - Coniferous,440710,0,0,0,0,0,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"440721 -- (-1995, 2007-) -- Mahogany (Swietenia spp.)",440721,0,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"440722 -- (-1995, 2007-) -- Virola, Imbuia and Balsa",440722,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"440723 -- (-1995) Baboen, Mahogany (Swietenia spp.), Imbuia and Balsa",440723,0,0,0,0,0,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"440724 -- (1996-2006)  -- Virola, Mahogany (Swietenia spp.), Imbuia and Balsa",440724,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"440725 -- (1996-) -- Dark Red Meranti, Light Red Meranti and Meranti Bakau",440725,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"440726 -- (1996-) -- White Lauan, White Meranti, White Seraya, Yellow Meranti and Alan",440726,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440727 -- (2007-) -- Sapelli,440727,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440728 -- (2007-) -- Iroko,440728,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440729 -- (1996-) -- Other,440729,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440791 -- -- Of oak (Quercus spp.),440791,0,0,0,0,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440792 -- -- Of beech (Fagus spp.),440792,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440793 -- (2007-) -- Of maple (Acer spp.),440793,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440794 -- (2007-) -- Of cherry (Prunus spp.),440794,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440795 -- (2007-) -- Of ash (Fraxinus spp.),440795,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440799 -- -- Other,440799,0,0,0,0,0,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440810 -- - Coniferous,440810,..,0,0,..,0,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"440820 -- (-1995) Of the following tropical woods : Dark Red Meranti, Light Red Meranti, White Lauan, Sipo, Limba, Okoumé, Obeche, Acajou d'Afrique, Sapelli, Baboen, Mahogany (Swietenia spp.), Palissandre du Brésil and Bois de Rose femelle",440820,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"440831 -- (1996-) -- Dark Red Meranti, Light Red Meranti and Meranti Bakau",440831,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440839 -- (1996-) -- Other,440839,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440890 -- - Other,440890,0,..,..,0,0,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440910 -- - Coniferous,440910,2.412499905,2.412499905,2.412499905,2.412499905,2.412499905,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440920 -- (-2006)  - Non-coniferous,440920,1.728571534,1.728571534,1.728571534,1.728571534,1.728571534,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440921 -- (2007-) -- Of bamboo,440921,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,440929 -- (2007-) -- Other,440929,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,441010 -- (-1995) Of wood,441010,4,4,4,4,4,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"441011 -- (1996-2001, 2007-) -- Particle board",441011,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,441012 -- (2007-) -- Oriented strand board (OSB),441012,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,"441019 -- (1996-2001, 2007-) -- Other",441019,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,441021 -- (2002-2006) -- Unworked or not further worked than sanded,441021,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,441029 -- (2002-2006) -- Other,441029,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,441031 -- (2002-2006) -- Unworked or not further worked than sanded,441031,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,441032 -- (2002-2006) -- Surface-covered with melamine-impregnated paper,441032,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,441033 -- (2002-2006) -- Surface-covered with decorative laminates of plastics,441033,..,..,..,..,..,..
United States,840,Mexico,484,A.SimpleAverage (%),SimpleAverage,441039 -- (2002-2006) -- Other,441039,..,..,..,..,..,..
